Date,VOO,VTSMX,SWTSX,VGTSX,VEIEX,VFITX,VIPSX,VGSIX,TLT,IBMH
04-02-15,187.149994,51.310001,36.779999,15.89,26.02,11.6,13.53,28.799999,134.800003,25.73
05-02-15,189.050003,51.880001,37.189999,16.049999,26.219999,11.57,13.47,29.139999,133.320007,25.629999
06-02-15,188.520004,51.720001,37.07,15.87,25.93,11.47,13.37,28.299999,130.960007,25.610001
09-02-15,187.660004,51.48,36.900002,15.81,25.84,11.47,13.35,28.1,130.75,25.68
10-02-15,189.660004,52,37.27,15.89,25.76,11.45,13.3,28.190001,129.710007,25.66
11-02-15,189.789993,52.02,37.279999,15.81,25.610001,11.44,13.28,28.120001,129.949997,25.58
12-02-15,191.550003,52.540001,37.66,16.040001,26.059999,11.46,13.26,28.459999,129.520004,25.6
13-02-15,192.389999,52.779999,37.830002,16.16,26.34,11.44,13.23,28.25,128.190002,25.6
17-02-15,192.699997,52.860001,37.889999,16.200001,26.309999,11.38,13.16,28.190001,126.260002,25.540001
18-02-15,192.740005,52.889999,37.91,16.27,26.34,11.43,13.21,28.459999,127.010002,25.59
19-02-15,192.610001,52.849998,37.889999,16.27,26.280001,11.41,13.21,27.83,126.169998,25.549999
20-02-15,193.779999,53.169998,38.119999,16.379999,26.35,11.39,13.21,28.1,126.540001,25.51
23-02-15,193.729996,53.150002,38.110001,16.33,26.219999,11.42,13.23,28.34,127.989998,25.629999
24-02-15,194.300003,53.279999,38.189999,16.43,26.450001,11.48,13.31,27.76,129.669998,25.6
25-02-15,194.089996,53.27,38.189999,16.459999,26.43,11.48,13.33,27.780001,130.229996,25.610001
26-02-15,193.869995,53.209999,38.150002,16.42,26.4,11.43,13.33,27.469999,128.449997,25.51
27-02-15,193.199997,53.040001,38.02,16.43,26.389999,11.46,13.4,27.700001,129.529999,25.540001
02-03-15,194.470001,53.369999,38.27,16.43,26.34,11.41,13.29,27.860001,126.870003,25.5
03-03-15,193.639999,53.139999,38.099998,16.34,26.190001,11.39,13.3,27.799999,126.410004,25.43
04-03-15,192.830002,52.919998,37.939999,16.27,25.959999,11.4,13.32,27.52,126.449997,25.450001
05-03-15,193.039993,53,38,16.290001,25.870001,11.41,13.29,27.6,126.290001,25.42
06-03-15,190.309998,52.27,37.48,16.09,25.610001,11.33,13.15,26.690001,123.5,25.25
09-03-15,191.119995,52.470001,37.619999,16.059999,25.440001,11.36,13.13,26.92,124.639999,25.309999
10-03-15,187.979996,51.630001,37.02,15.74,24.940001,11.39,13.15,26.879999,126.279999,25.32
11-03-15,187.539993,51.610001,37.009998,15.77,24.99,11.4,13.17,26.9,127.199997,25.370001
12-03-15,189.960007,52.279999,37.490002,15.95,25.23,11.41,13.14,27.379999,127.110001,25.360001
13-03-15,188.800003,51.98,37.27,15.82,24.9,11.4,13.1,27.35,126.720001,25.41
16-03-15,191.380005,52.639999,37.740002,15.99,25.07,11.42,13.11,27.66,127.940002,25.4
17-03-15,190.729996,52.52,37.66,15.98,25.219999,11.43,13.13,27.639999,129,25.4
18-03-15,193,53.139999,38.099998,16.33,25.65,11.52,13.33,28.209999,131.490005,25.48
19-03-15,192.110001,52.93,37.950001,16.120001,25.52,11.48,13.33,28.190001,130.820007,25.530001
20-03-15,193.850006,53.400002,38.290001,16.43,25.76,11.51,13.36,28.889999,131.509995,25.5
23-03-15,192.520004,53.299999,38.209999,16.51,25.879999,11.52,13.36,28.870001,131.350006,25.530001
24-03-15,191.399994,52.779999,38,16.469999,25.879999,11.55,13.43,28.450001,132.619995,25.49
25-03-15,188.610001,51.959999,37.419998,16.360001,25.610001,11.52,13.41,27.950001,131.5,25.49
26-03-15,188.139999,51.849998,37.330002,16.23,25.42,11.48,13.34,27.780001,129.449997,25.450001
27-03-15,188.529999,52.02,37.459999,16.23,25.360001,11.5,13.34,27.860001,131.059998,25.51
30-03-15,190.880005,52.669998,37.919998,16.299999,25.77,11.51,13.3,28.25,130.410004,25.5
31-03-15,189.199997,52.259998,37.630001,16.129999,25.809999,11.52,13.34,28.02,130.690002,25.540001
01-04-15,188.589996,52.07,37.490002,16.24,26.120001,11.55,13.44,27.950001,132.130005,25.540001
02-04-15,189.149994,52.259998,37.630001,16.389999,26.450001,11.53,13.4,28.190001,130.729996,25.52
06-04-15,190.479996,52.599998,37.869999,16.559999,26.780001,11.55,13.44,28.459999,130,25.5
07-04-15,189.970001,52.459999,37.77,16.57,26.74,11.55,13.47,27.969999,131.089996,25.469999
08-04-15,190.660004,52.650002,37.91,16.68,27.280001,11.54,13.44,28.01,131.130005,25.469999
09-04-15,191.490005,52.84,38.040001,16.73,27.59,11.51,13.39,27.42,129.429993,25.469999
10-04-15,192.539993,53.09,38.23,16.77,27.6,11.51,13.37,27.42,129.619995,25.48
13-04-15,191.669998,52.880001,38.080002,16.719999,27.709999,11.52,13.39,27.32,129.800003,25.51
14-04-15,192.020004,52.950001,38.119999,16.82,27.620001,11.54,13.42,27.42,130.720001,25.5
15-04-15,192.899994,53.240002,38.330002,16.91,27.75,11.55,13.46,27.23,130.610001,25.469999
16-04-15,192.830002,53.200001,38.299999,16.98,28.049999,11.56,13.47,27.309999,129.960007,25.440001
17-04-15,190.589996,52.57,37.849998,16.77,27.59,11.57,13.55,27.16,131.449997,25.48
20-04-15,192.330002,53.040001,38.189999,16.77,27.42,11.55,13.52,27.209999,130.289993,25.530001
21-04-15,192.139999,52.990002,38.150002,16.879999,27.620001,11.54,13.48,27.26,129.699997,25.49
22-04-15,193.089996,53.23,38.32,16.940001,27.879999,11.5,13.41,27.33,127.720001,25.49
23-04-15,193.589996,53.380001,38.43,17.02,28.059999,11.53,13.46,27.370001,128.270004,25.42
24-04-15,193.979996,53.439999,38.48,17.110001,28.209999,11.55,13.5,27.42,129.070007,25.450001
27-04-15,193.210007,53.16,38.279999,17.200001,28.280001,11.54,13.51,27.41,129.070007,25.440001
28-04-15,193.809998,53.290001,38.380001,17.219999,28.379999,11.5,13.42,27.35,127.290001,25.379999
29-04-15,193.020004,53.07,38.220001,17.09,28.1,11.48,13.4,26.799999,125.730003,25.5
30-04-15,191.100006,52.48,37.799999,16.950001,27.82,11.48,13.43,26.360001,125.949997,25.469999
01-05-15,193.100006,53.02,38.189999,17.01,27.92,11.44,13.36,26.57,124,25.43
04-05-15,193.699997,53.18,38.299999,17.02,27.940001,11.43,13.31,26.620001,122.830002,25.43
05-05-15,191.440002,52.529999,37.830002,16.84,27.77,11.42,13.31,26.030001,122.660004,25.4
06-05-15,190.669998,52.369999,37.720001,16.85,27.57,11.39,13.22,25.959999,120.559998,25.42
07-05-15,191.440002,52.59,37.880001,16.780001,27.309999,11.41,13.26,26.360001,122.18,25.299999
08-05-15,193.949997,53.25,38.349998,17.08,27.74,11.44,13.29,26.74,122.510002,25.360001
11-05-15,193.020004,53.029999,38.189999,16.98,27.6,11.38,13.17,26.32,119.529999,25.25
12-05-15,192.460007,52.889999,38.09,16.959999,27.49,11.38,13.19,26.41,119.839996,25.280001
13-05-15,192.520004,52.880001,38.080002,17.07,27.549999,11.38,13.18,26.16,118.879997,25.290001
14-05-15,194.529999,53.439999,38.48,17.219999,27.74,11.42,13.2,26.67,119.199997,25.309999
15-05-15,194.729996,53.490002,38.52,17.27,27.969999,11.45,13.28,26.93,121.589996,25.290001
18-05-15,195.330002,53.709999,38.68,17.209999,27.85,11.41,13.22,26.860001,119.550003,25.23
19-05-15,195.229996,53.669998,38.650002,17.16,27.84,11.37,13.15,26.790001,118.489998,25.27
20-05-15,195.100006,53.639999,38.630001,17.17,27.780001,11.39,13.19,26.75,118.690002,25.27
21-05-15,195.690002,53.75,38.709999,17.219999,27.67,11.43,13.24,26.6,120.349998,25.23
22-05-15,195.259995,53.639999,38.630001,17.139999,27.76,11.4,13.25,26.59,120.400002,25.27
26-05-15,193.160004,53.099998,38.240002,16.870001,27.440001,11.43,13.28,26.379999,122.459999,25.27
27-05-15,194.940002,53.59,38.599998,16.99,27.49,11.43,13.26,26.65,122.739998,25.219999
28-05-15,194.759995,53.529999,38.549999,16.93,27.1,11.44,13.25,26.57,122.440002,25.280001
29-05-15,193.490005,53.209999,38.32,16.790001,26.879999,11.45,13.29,26.290001,122.709999,25.309999
01-06-15,193.940002,53.32,38.400002,16.75,26.91,11.42,13.22,26.6,121.129997,25.280001
02-06-15,193.740005,53.290001,38.369999,16.82,26.9,11.38,13.17,26.360001,119.440002,25.27
03-06-15,194.270004,53.459999,38.490002,16.879999,26.719999,11.32,13.08,26,117.519997,25.23
04-06-15,192.690002,52.990002,38.16,16.700001,26.43,11.35,13.13,25.93,119.050003,25.290001
05-06-15,192.300003,52.990002,38.150002,16.540001,26.34,11.3,13.09,25.639999,117.599998,25.23
08-06-15,191.110001,52.639999,37.91,16.51,26.280001,11.31,13.1,25.59,117.470001,25.17
09-06-15,191.059998,52.639999,37.91,16.42,26.1,11.29,13.07,25.41,116.540001,25.129999
10-06-15,193.330002,53.27,38.360001,16.700001,26.389999,11.26,13.02,25.6,115.519997,25.17
11-06-15,193.929993,53.389999,38.450001,16.719999,26.33,11.31,13.09,25.77,117.949997,25.190001
12-06-15,192.509995,53.049999,38.200001,16.620001,26.34,11.3,13.09,25.719999,117.970001,25.200001
15-06-15,191.619995,52.810001,38.029999,16.5,26.09,11.32,13.13,25.58,118.139999,25.120001
16-06-15,192.740005,53.110001,38.240002,16.51,26.129999,11.35,13.21,25.790001,119.059998,25.26
17-06-15,193.070007,53.200001,38.310001,16.530001,26.26,11.36,13.22,26,118.150002,25.190001
18-06-15,195.039993,53.740002,38.700001,16.629999,26.450001,11.36,13.2,26.360001,117.599998,25.280001
19-06-15,193.850006,53.490002,38.52,16.57,26.219999,11.39,13.23,26.15,119.080002,25.290001
22-06-15,194.270004,53.799999,38.75,16.85,26.610001,11.33,13.16,25.879999,116.650002,25.26
23-06-15,194.410004,53.860001,38.790001,16.9,26.73,11.32,13.14,25.68,115.949997,25.280001
24-06-15,193.020004,53.43,38.48,16.809999,26.700001,11.33,13.17,25.530001,116.949997,25.32
25-06-15,192.419998,53.07,38.380001,16.629999,26.379999,11.32,13.14,25.030001,116.540001,25.290001
26-06-15,192.419998,53.040001,38.360001,16.58,26.209999,11.29,13.09,25.209999,115.230003,25.34
29-06-15,188.320007,51.919998,37.540001,16.139999,25.559999,11.37,13.19,24.809999,118.209999,25.370001
30-06-15,188.759995,52.09,37.66,16.17,26.01,11.35,13.17,24.84,117.529999,25.360001
01-07-15,190.270004,52.419998,37.91,16.24,25.969999,11.31,13.12,25.23,115.620003,25.370001
02-07-15,190.130005,52.380001,37.869999,16.25,26.02,11.35,13.16,25.299999,116.07,25.33
06-07-15,189.5,52.189999,37.740002,15.92,25.34,11.39,13.23,25.440001,118.150002,25.34
07-07-15,190.75,52.48,37.950001,15.81,24.959999,11.41,13.27,25.83,119.260002,25.34
08-07-15,187.509995,51.619999,37.32,15.48,24.09,11.44,13.28,25.73,120.290001,25.469999
09-07-15,187.850006,51.740002,37.419998,15.69,24.58,11.39,13.2,25.620001,117.919998,25.459999
10-07-15,190.240005,52.380001,37.880001,16.07,25.09,11.34,13.13,25.83,116.050003,25.42
13-07-15,192.369995,52.950001,38.290001,16.190001,25.379999,11.31,13.09,25.870001,115.690002,25.450001
14-07-15,193.220001,53.200001,38.470001,16.280001,25.370001,11.34,13.12,25.93,116.07,25.42
15-07-15,193.139999,53.110001,38.400002,16.209999,25.209999,11.36,13.15,25.969999,117.290001,25.540001
16-07-15,194.619995,53.509998,38.689999,16.33,25.389999,11.36,13.16,26.18,118.110001,25.540001
17-07-15,194.850006,53.509998,38.689999,16.309999,25.4,11.35,13.15,26.08,118.720001,25.549999
20-07-15,194.940002,53.509998,38.700001,16.280001,25.23,11.33,13.13,26.120001,118.220001,25.5
21-07-15,194.169998,53.27,38.529999,16.27,25.290001,11.35,13.16,26.040001,118.860001,25.57
22-07-15,193.789993,53.189999,38.459999,16.139999,25.059999,11.35,13.17,26.15,119.599998,25.57
23-07-15,192.679993,52.880001,38.240002,16.1,24.84,11.38,13.19,25.83,121.089996,25.6
24-07-15,190.669998,52.299999,37.82,15.92,24.43,11.38,13.17,25.92,121.389999,25.58
27-07-15,189.589996,51.959999,37.580002,15.75,23.889999,11.41,13.2,25.959999,122.040001,25.51
28-07-15,191.889999,52.59,38.029999,15.89,24,11.39,13.17,26,121.150002,25.559999
29-07-15,193.179993,52.970001,38.310001,15.98,24.24,11.38,13.17,26.16,120.739998,25.540001
30-07-15,193.279999,53,38.330002,15.94,24.120001,11.38,13.19,26.030001,121.629997,25.540001
31-07-15,192.949997,52.939999,38.279999,16.040001,24.24,11.43,13.23,26.23,122.529999,25.559999
03-08-15,192.350006,52.77,38.169998,15.98,23.969999,11.45,13.23,26.379999,123.550003,25.530001
04-08-15,191.970001,52.66,38.09,15.99,24.030001,11.4,13.16,26.200001,122.57,25.49
05-08-15,192.639999,52.849998,38.23,16.049999,24.1,11.37,13.11,26.02,121.650002,25.450001
06-08-15,191.169998,52.41,37.91,15.99,23.870001,11.39,13.14,26.07,122.730003,25.48
07-08-15,190.669998,52.25,37.790001,15.95,23.879999,11.41,13.17,26.16,124.339996,25.440001
10-08-15,193.089996,52.919998,38.279999,16.15,24.17,11.39,13.16,26.07,122.800003,25.459999
11-08-15,191.330002,52.43,37.93,15.91,23.76,11.44,13.21,26.25,124.75,25.52
12-08-15,191.490005,52.470001,37.950001,15.78,23.370001,11.44,13.17,26.34,124.07,25.459999
13-08-15,191.279999,52.41,37.91,15.78,23.309999,11.41,13.14,26.379999,123.669998,25.469999
14-08-15,192.020004,52.630001,38.07,15.77,23.34,11.4,13.13,26.51,123.959999,25.48
17-08-15,193.089996,52.959999,38.299999,15.74,23.15,11.42,13.13,26.75,124.519997,25.48
18-08-15,192.5,52.790001,38.189999,15.64,22.92,11.41,13.1,26.809999,123.540001,25.43
19-08-15,190.979996,52.34,37.860001,15.49,22.66,11.46,13.14,26.629999,124.720001,25.42
20-08-15,186.970001,51.200001,37.040001,15.19,22.27,11.47,13.18,26.450001,126.019997,25.5
21-08-15,181.039993,49.700001,35.950001,14.83,21.690001,11.5,13.18,25.959999,126.389999,25.52
24-08-15,173.789993,47.740002,34.529999,14.23,20.48,11.52,13.16,24.73,126.339996,25.389999
25-08-15,171.580002,47.150002,34.110001,14.39,20.860001,11.48,13.12,24.08,124.330002,25.33
26-08-15,178.360001,48.869999,35.349998,14.66,21.32,11.44,13.03,24.73,121.900002,25.42
27-08-15,182.720001,50.049999,36.209999,14.95,22.01,11.44,13.09,25.200001,122,25.370001
28-08-15,182.720001,50.150002,36.279999,14.97,22.030001,11.43,13.12,25.17,122.360001,25.35
31-08-15,181.110001,49.759998,35.990002,14.87,21.98,11.41,13.11,24.59,121.419998,25.360001
01-09-15,175.580002,48.32,34.950001,14.42,21.27,11.44,13.09,24.120001,122.029999,25.290001
02-09-15,179.119995,49.18,35.580002,14.58,21.42,11.43,13.05,24.379999,120.980003,25.32
03-09-15,179.270004,49.25,35.630001,14.61,21.52,11.45,13.06,24.450001,121.510002,25.34
04-09-15,176.490005,48.549999,35.119999,14.31,21,11.46,13.07,23.959999,122.68,25.33
08-09-15,180.970001,49.75,35.990002,14.64,21.370001,11.43,13.02,24.34,120.870003,25.370001
09-09-15,178.570007,49.09,35.509998,14.66,21.469999,11.44,13.04,24.049999,121.449997,25.42
10-09-15,179.570007,49.32,35.68,14.7,21.52,11.42,13.05,24.120001,120.629997,25.35
11-09-15,180.320007,49.560001,35.849998,14.69,21.559999,11.44,13.08,24.58,121.389999,25.360001
14-09-15,179.639999,49.360001,35.709999,14.63,21.67,11.45,13.06,24.6,121.580002,25.4
15-09-15,181.979996,49.98,36.150002,14.72,21.790001,11.39,12.97,24.82,119.25,25.32
16-09-15,183.570007,50.41,36.459999,14.94,22.16,11.38,12.97,25.110001,118.800003,25.389999
17-09-15,183.089996,50.34,36.41,14.97,22.17,11.46,13.07,25.389999,120.25,25.43
18-09-15,180.130005,49.549999,35.830002,14.66,21.959999,11.49,13.11,25.33,122.099998,25.450001
21-09-15,180.100006,49.720001,35.959999,14.67,21.889999,11.45,13.03,25.559999,120.110001,25.41
22-09-15,177.75,49.080002,35.5,14.35,21.549999,11.48,13.07,24.98,121.779999,25.459999
23-09-15,177.429993,48.970001,35.419998,14.25,21.190001,11.47,13.05,25.15,121.769997,25.459999
24-09-15,176.880005,48.549999,35.290001,14.11,20.860001,11.49,13.05,24.91,122.599998,25.469999
25-09-15,176.759995,48.450001,35.220001,14.22,20.82,11.47,12.99,25.02,121.540001,25.469999
28-09-15,172.309998,47.169998,34.299999,13.96,20.4,11.51,13,24.6,123.620003,25.5
29-09-15,172.399994,47.18,34.299999,13.92,20.5,11.53,13.03,24.9,123.970001,25.530001
30-09-15,175.710007,48.060001,34.939999,14.22,20.99,11.53,13.05,25.09,123.540001,25.559999
01-10-15,176.199997,48.130001,34.990002,14.25,21.030001,11.54,13.1,25.209999,123.809998,25.48
02-10-15,178.75,48.84,35.509998,14.46,21.41,11.58,13.18,25.41,124.559998,25.549999
05-10-15,181.960007,49.75,36.169998,14.75,21.879999,11.54,13.13,25.85,122.870003,25.559999
06-10-15,181.350006,49.549999,36.02,14.83,21.950001,11.55,13.17,25.77,123.400002,25.6
07-10-15,182.869995,50.009998,36.360001,14.99,22.469999,11.53,13.16,26.07,122.989998,25.57
08-10-15,184.479996,50.450001,36.68,15.1,22.59,11.52,13.15,26.280001,121.959999,25.559999
09-10-15,184.580002,50.5,36.709999,15.17,22.73,11.51,13.12,26.25,122.279999,25.6
12-10-15,184.800003,50.540001,36.740002,15.16,22.780001,11.54,13.14,26.41,123.209999,25.629999
13-10-15,183.570007,50.150002,36.459999,14.99,22.42,11.55,13.15,26.209999,123.419998,25.6
14-10-15,182.710007,49.900002,36.27,14.99,22.450001,11.59,13.18,26.01,124.5,25.639999
15-10-15,185.449997,50.669998,36.830002,15.25,22.889999,11.56,13.15,26.370001,123.889999,25.559999
16-10-15,186.199997,50.860001,36.970001,15.24,22.860001,11.55,13.13,26.57,123.93,25.620001
19-10-15,186.419998,50.880001,36.98,15.19,22.82,11.55,13.1,26.940001,123.589996,25.610001
20-10-15,186.179993,50.810001,36.93,15.15,22.75,11.52,13.09,26.940001,122.830002,25.6
21-10-15,184.970001,50.439999,36.669998,15.1,22.51,11.54,13.1,26.85,124.050003,25.610001
22-10-15,188.169998,51.200001,37.220001,15.25,22.799999,11.55,13.14,27.08,124.260002,25.610001
23-10-15,190.220001,51.720001,37.610001,15.38,22.950001,11.51,13.12,26.799999,123.199997,25.59
26-10-15,189.770004,51.610001,37.529999,15.32,22.809999,11.52,13.12,26.799999,124.019997,25.629999
27-10-15,189.399994,51.419998,37.389999,15.19,22.67,11.54,13.14,26.799999,124.330002,25.65
28-10-15,191.600006,52.130001,37.91,15.26,22.58,11.49,13.08,26.82,123.830002,25.620001
29-10-15,191.529999,52.049999,37.849998,15.13,22.23,11.45,13.05,26.780001,121.870003,25.6
30-10-15,190.559998,51.830002,37.689999,15.11,22.16,11.46,13.08,26.540001,122.779999,25.66
02-11-15,192.820007,52.5,38.169998,15.23,22.4,11.43,13.07,27.09,121.949997,25.6
03-11-15,193.429993,52.639999,38.279999,15.27,22.65,11.41,13.06,26.82,120.949997,25.58
04-11-15,192.880005,52.490002,38.169998,15.21,22.719999,11.39,13.03,26.700001,121.089996,25.57
05-11-15,192.639999,52.439999,38.130001,15.19,22.67,11.39,13,26.82,120.769997,25.57
06-11-15,192.559998,52.450001,38.139999,15.08,22.43,11.33,12.94,25.99,119,25.4
09-11-15,190.759995,51.939999,37.77,14.93,22.1,11.32,12.94,25.549999,118.330002,25.49
10-11-15,191.119995,52.040001,37.84,14.89,21.940001,11.34,12.93,25.84,118.68,25.49
11-11-15,190.389999,51.830002,37.689999,14.94,21.889999,11.33,12.93,25.870001,118.43,25.48
12-11-15,187.839996,51.07,37.150002,14.8,21.799999,11.34,12.93,25.690001,119,25.459999
13-11-15,185.669998,50.540001,36.759998,14.66,21.49,11.37,12.95,25.379999,119.68,25.450001
16-11-15,188.520004,51.25,37.27,14.78,21.690001,11.38,12.94,25.67,119.57,25.48
17-11-15,188.289993,51.18,37.23,14.86,21.75,11.38,12.96,25.68,119.769997,25.49
18-11-15,191.320007,52.02,37.830002,14.95,21.860001,11.37,12.98,25.91,120.019997,25.52
19-11-15,191.220001,51.939999,37.77,15.06,22.040001,11.38,13.02,26,120.82,25.540001
20-11-15,191.929993,52.150002,37.93,15.06,22.24,11.37,13.04,26.309999,120.449997,25.49
23-11-15,191.710007,52.130001,37.91,14.98,22.120001,11.38,13.05,26.360001,120.82,25.48
24-11-15,192.020004,52.240002,37.98,14.97,22.09,11.39,13.06,26.219999,120.809998,25.469999
25-11-15,191.960007,52.290001,38.02,14.99,21.99,11.39,13.06,26.35,121.089996,25.51
27-11-15,192.149994,52.349998,38.07,14.96,21.610001,11.39,13.06,26.58,120.970001,25.530001
30-11-15,191.369995,52.110001,37.900002,14.91,21.440001,11.4,13.06,26.370001,121.449997,25.49
01-12-15,193.220001,52.630001,38.27,15.09,21.73,11.43,13.11,26.74,122.830002,25.51
02-12-15,191.179993,52.07,37.869999,14.95,21.549999,11.41,13.07,26.18,122.870003,25.49
03-12-15,188.460007,51.299999,37.310001,14.88,21.440001,11.34,12.98,25.77,119.529999,25.5
04-12-15,192.160004,52.259998,38.009998,14.95,21.49,11.36,13.02,26.280001,120.580002,25.51
07-12-15,190.949997,51.830002,37.700001,14.82,21.26,11.38,13.02,26.200001,121.75,25.42
08-12-15,189.729996,51.509998,37.470001,14.61,20.950001,11.39,13.02,26.17,121.809998,25.530001
09-12-15,188.309998,51.099998,37.16,14.57,20.809999,11.4,13,26.02,121.68,25.43
10-12-15,188.740005,51.23,37.259998,14.55,20.68,11.38,12.96,25.82,121.839996,25.51
11-12-15,184.979996,50.23,36.540001,14.27,20.1,11.44,13.01,25.799999,123.760002,25.51
14-12-15,186.089996,50.369999,36.639999,14.26,20.32,11.39,12.91,25.9,122.160004,25.43
15-12-15,188.029999,50.93,37.040001,14.39,20.629999,11.36,12.9,26.18,121.440002,25.459999
16-12-15,190.669998,51.68,37.59,14.61,20.91,11.34,12.87,26.690001,121.18,25.459999
17-12-15,187.889999,50.93,37.040001,14.5,20.91,11.36,12.92,26.58,122.550003,25.440001
18-12-15,184.399994,49.810001,36.419998,14.28,20.57,11.39,12.95,26.27,123.230003,25.450001
21-12-15,184.929993,50.189999,35.689999,14.34,20.76,11.39,12.93,26.370001,123.199997,25.48
22-12-15,186.600006,50.630001,36,14.42,20.84,11.37,12.91,26.1,122.309998,25.450001
23-12-15,188.839996,51.279999,36.459999,14.65,21.15,11.35,12.93,26.379999,121.389999,25.51
24-12-15,188.509995,51.220001,36.419998,14.61,21.09,11.28,12.85,26.370001,121.830002,25.49
28-12-15,188.100006,51.080002,36.32,14.57,20.98,11.28,12.85,26.52,122.190002,25.41
29-12-15,190.199997,51.619999,36.709999,14.72,21.059999,11.24,12.8,26.82,120.160004,25.459999
30-12-15,188.800003,51.25,36.439999,14.6,20.77,11.24,12.81,26.709999,120.040001,25.610001
31-12-15,186.929993,50.779999,36.110001,14.49,20.809999,11.26,12.84,26.48,120.580002,25.620001
04-01-16,184.309998,49.990002,35.549999,14.21,20.200001,11.29,12.88,26.15,121.449997,25.469999
05-01-16,184.639999,50.080002,35.610001,14.19,20.209999,11.29,12.88,26.67,120.959999,25.559999
06-01-16,182.300003,49.419998,35.139999,13.98,19.940001,11.33,12.92,26.58,122.589996,25.690001
07-01-16,177.860001,48.209999,34.290001,13.7,19.290001,11.35,12.91,26.07,122.809998,25.57
08-01-16,175.970001,47.66,33.900002,13.56,19.25,11.37,12.92,25.719999,123.360001,25.719999
11-01-16,175.990005,47.650002,33.880001,13.51,18.959999,11.35,12.85,25.879999,122.010002,25.58
12-01-16,177.449997,47.970001,34.119999,13.56,19.030001,11.38,12.88,25.690001,123.769997,25.690001
13-01-16,173.110001,46.73,33.23,13.43,18.85,11.41,12.91,25.32,124.989998,25.559999
14-01-16,175.919998,47.470001,33.759998,13.51,19.07,11.4,12.9,25.280001,123.82,25.719999
15-01-16,172.149994,46.48,33.060001,13.09,18.41,11.43,12.9,25.110001,125.75,25.629999
19-01-16,172.339996,46.400002,33,13.18,18.57,11.42,12.89,25.24,125.360001,25.620001
20-01-16,170.320007,45.939999,32.68,12.87,18.18,11.45,12.9,24.540001,126.68,25.67
21-01-16,171.149994,46.139999,32.82,12.91,18.059999,11.44,12.86,24.700001,125.82,25.639999
22-01-16,174.660004,47.110001,33.509998,13.31,18.65,11.42,12.88,25.370001,125.339996,25.65
25-01-16,172.070007,46.32,32.950001,13.18,18.540001,11.44,12.9,25.209999,126.019997,25.629999
26-01-16,174.399994,47.029999,33.450001,13.35,18.639999,11.45,12.92,25.76,126.080002,25.68
27-01-16,172.419998,46.5,33.080002,13.33,18.620001,11.46,12.96,25.26,126.050003,25.639999
28-01-16,173.360001,46.689999,33.209999,13.38,18.85,11.47,12.99,25.07,126.230003,25.690001
29-01-16,177.75,47.900002,34.07,13.68,19.559999,11.51,13.04,25.59,127.300003,25.690001
01-02-16,177.589996,47.880001,34.060001,13.65,19.450001,11.49,13.01,25.620001,126.669998,25.67
02-02-16,174.369995,46.950001,33.400002,13.37,18.969999,11.54,13.06,25.370001,129.020004,25.66
03-02-16,175.389999,47.189999,33.57,13.44,19.059999,11.54,13.06,25.559999,127.949997,25.690001
04-02-16,175.610001,47.32,33.66,13.52,19.370001,11.56,13.07,25.58,128.570007,25.77
05-02-16,172.309998,46.360001,32.970001,13.35,19.280001,11.56,13.04,25.08,128.720001,25.75
08-02-16,169.940002,45.630001,32.450001,13.12,19.049999,11.61,13.04,24.360001,131.490005,25.75
09-02-16,169.990005,45.57,32.41,12.97,18.860001,11.61,13.02,23.9,131.630005,25.780001
10-02-16,169.880005,45.59,32.419998,12.98,18.889999,11.63,13.07,24.08,132.789993,25.809999
11-02-16,167.699997,45.029999,32.029999,12.76,18.559999,11.65,13.09,23.76,133.720001,25.809999
12-02-16,171.139999,45.919998,32.66,12.92,18.74,11.6,13.06,24.02,131.5,25.860001
16-02-16,174.009995,46.75,33.25,13.18,19.190001,11.57,13,24.459999,130.110001,25.809999
17-02-16,176.860001,47.540001,33.82,13.43,19.5,11.56,12.99,24.68,129.309998,25.790001
18-02-16,176.110001,47.32,33.66,13.42,19.549999,11.59,13.02,24.9,130.899994,25.9
19-02-16,176.070007,47.349998,33.68,13.38,19.48,11.58,13.03,25.049999,131.009995,25.790001
22-02-16,178.589996,48.029999,34.16,13.54,19.82,11.57,13.06,25.299999,130.940002,25.790001
23-02-16,176.350006,47.450001,33.75,13.34,19.540001,11.59,13.09,25.209999,131.470001,25.84
24-02-16,177.179993,47.689999,33.919998,13.28,19.440001,11.59,13.12,25.190001,131.210007,25.82
25-02-16,179.309998,48.240002,34.310001,13.42,19.42,11.62,13.18,25.719999,131.679993,25.809999
26-02-16,178.979996,48.23,34.299999,13.39,19.360001,11.57,13.15,25.57,130.410004,25.75
29-02-16,177.380005,47.880001,34.049999,13.37,19.389999,11.59,13.18,25.48,130.979996,25.799999
01-03-16,181.75,49,34.849998,13.7,20.049999,11.53,13.16,26.200001,128.429993,25.73
02-03-16,182.520004,49.259998,35.029999,13.81,20.33,11.51,13.18,26.389999,128.960007,25.690001
03-03-16,183.190002,49.490002,35.200001,13.96,20.59,11.52,13.21,26.52,129.429993,25.75
04-03-16,183.779999,49.68,35.330002,14.1,20.9,11.49,13.17,26.51,128.600006,25.66
07-03-16,183.979996,49.779999,35.400002,14.11,21,11.47,13.13,26.58,128.559998,25.690001
08-03-16,181.910004,49.139999,34.950001,13.94,20.76,11.52,13.17,26.32,129.979996,25.67
